numeroProcesso;classeJudicial;dataChegada;nomeTarefa;descricaoUltimoMovimento;tagsProcessoList;assuntoPrincipal;ultimoMovimento
0000033-85.1995.8.05.0216;ArrCom;08/08/2024, 13:24:05;Minutar ato de julgamento;Conclusos para julgamento;digito 80-99, UNIJUD;Reconhecimento / Dissolução;08/08/2024, 13:24:05
8000157-52.2020.8.05.0216;AlEsp;12/08/2024, 13:19:11;Minutar ato de julgamento;Conclusos para julgamento;Aud. Conciliação, digito 40-59;Alimentos;12/08/2024, 13:19:11
8000458-62.2021.8.05.0216;BAAF;12/08/2024, 23:42:12;Minutar ato de julgamento;Conclusos para julgamento;digito 60-79;Alienação Fiduciária;12/08/2024, 23:42:12
8001325-55.2021.8.05.0216;CumSen;13/08/2024, 09:09:39;Minutar ato de julgamento;Conclusos para julgamento;digito 40-59;;13/08/2024, 09:09:39
8000174-88.2020.8.05.0216;PJEC;15/08/2024, 14:37:31;Minutar ato de julgamento;Decorrido prazo de NLS IMPORTACAO E COMERCIO DE PECAS EIRELI em 03/07/2024 23:59.;digito 80-99;Inadimplemento;17/08/2024, 18:02:51
8000697-66.2021.8.05.0216;PetCiv;18/08/2024, 21:38:54;Minutar ato de julgamento;Conclusos para julgamento;digito 60-79;Seguro;18/08/2024, 21:38:54
0001038-83.2011.8.05.0216;Usucap;20/08/2024, 11:22:52;Minutar ato de julgamento;Conclusos para julgamento;digito 80-99;Usucapião Extraordinária;20/08/2024, 11:22:52
0001426-54.2009.8.05.0216;Monito;20/08/2024, 12:26:17;Minutar ato de julgamento;Conclusos para julgamento;AGUARDANDO TRANSITO EM JULGADO - COM CUSTAS, digito 40-59;Cédula de Crédito Bancário;20/08/2024, 12:26:17
8000014-24.2024.8.05.0216;BAAF;20/08/2024, 13:38:17;Minutar ato de julgamento;Conclusos para julgamento;AGUARDANDO TRANSITO EM JULGADO - COM CUSTAS, digito 20-39;Alienação Fiduciária;20/08/2024, 13:38:17
8000979-02.2024.8.05.0216;BAAF;20/08/2024, 13:41:15;Minutar ato de julgamento;Conclusos para julgamento;AGUARDANDO TRANSITO EM JULGADO - SEM CUSTAS, digito 00-19;Alienação Fiduciária;20/08/2024, 13:41:14
8001695-63.2023.8.05.0216;PetCiv;22/08/2024, 11:09:30;Minutar ato de julgamento;Decorrido prazo de MUNICIPIO DE RIO REAL em 15/08/2024 23:59.;digito 60-79;FUNDEB/FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério;24/08/2024, 00:51:35
8000080-77.2019.8.05.0216;AlEsp;22/08/2024, 11:30:17;Minutar ato de julgamento;Conclusos para julgamento;digito 60-79;Fixação;22/08/2024, 11:30:17
0000292-31.2005.8.05.0216;Despej;22/08/2024, 14:02:52;Minutar ato de julgamento;Conclusos para julgamento;digito 20-39, etiqueta temporaria, UNIJUD;Locação de Imóvel;22/08/2024, 14:02:52
8000829-21.2024.8.05.0216;PJEC;23/08/2024, 10:33:26;Minutar ato de julgamento;Conclusos para julgamento;digito 20-39, JUIZADO ESPECIAL, Juízo 100% digital;Indenização por Dano Material;23/08/2024, 10:33:25
0001077-12.2013.8.05.0216;ProceComCiv;23/08/2024, 10:48:18;Minutar ato de julgamento;Conclusos para julgamento;digito 00-19;Reconhecimento / Dissolução;23/08/2024, 10:48:18
0000180-47.2014.8.05.0216;ProceComCiv;26/08/2024, 12:27:59;Minutar ato de julgamento;Conclusos para julgamento;digito 40-59;Inclusão Indevida em Cadastro de Inadimplentes;26/08/2024, 12:27:58
8001438-72.2022.8.05.0216;Alvará;26/08/2024, 20:53:38;Minutar ato de julgamento;Conclusos para julgamento;digito 60-79;Instituições Financeiras;26/08/2024, 20:53:38
8002271-56.2023.8.05.0216;ProceComCiv;27/08/2024, 10:06:59;Minutar ato de julgamento;Conclusos para julgamento;digito 40-59, Juízo 100% digital;Licença Prêmio;27/08/2024, 10:06:59
0001177-69.2010.8.05.0216;ProceComCiv;27/08/2024, 11:48:34;Minutar ato de julgamento;Conclusos para julgamento;digito 60-79;Dívida Ativa (Execução Fiscal);27/08/2024, 11:48:34
0000491-43.2011.8.05.0216;ProceComCiv;27/08/2024, 13:20:42;Minutar ato de julgamento;Conclusos para julgamento;digito 40-59;Nota Promissória;27/08/2024, 13:20:42
8000342-51.2024.8.05.0216;ProceComCiv;27/08/2024, 13:28:09;Minutar ato de julgamento;Conclusos para julgamento;digito 40-59;Prescrição e Decadência;27/08/2024, 13:28:09
8000090-48.2024.8.05.0216;AlEsp;27/08/2024, 14:03:57;Minutar ato de julgamento;Conclusos para julgamento;digito 40-59;Alimentos;27/08/2024, 14:03:57
0000967-57.2006.8.05.0216;APop;27/08/2024, 14:59:08;Minutar ato de julgamento;Conclusos para julgamento;digito 40-59, UNIJUD;Ato Lesivo ao Patrimônio Artístico, Estético, Histórico ou Turístico;27/08/2024, 14:59:08
8000285-04.2022.8.05.0216;Interd;27/08/2024, 15:06:41;Minutar ato de julgamento;Conclusos para julgamento;digito 00-19;Remoção;27/08/2024, 15:06:41
8000258-50.2024.8.05.0216;PetCiv;28/08/2024, 10:10:42;Minutar ato de julgamento;Conclusos para julgamento;digito 40-59, Juízo 100% digital, SAUDE;Serviços de Saúde;28/08/2024, 10:10:42
8001310-52.2022.8.05.0216;ProceComCiv;28/08/2024, 10:43:04;Minutar ato de julgamento;Conclusos para julgamento; INCLUI  em pauta de audiência UNA de CONCILIAÇÃO e INSTRUÇÃO., digito 40-59;Oferta;28/08/2024, 10:43:03
8001530-84.2021.8.05.0216;ProceComCiv;28/08/2024, 11:08:58;Minutar ato de julgamento;Conclusos para julgamento;digito 80-99;Adicional de Insalubridade;28/08/2024, 11:08:58
8000123-48.2018.8.05.0216;TuCuNo;28/08/2024, 11:27:04;Minutar ato de julgamento;Conclusos para julgamento;digito 40-59;Tutela e Curatela;28/08/2024, 11:27:04
0000671-20.2015.8.05.0216;CumSen;21/07/2023, 13:57:18;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;brbjus, digito 20-39;Indenização por Dano Moral;21/07/2023, 13:57:18
0000466-88.2015.8.05.0216;ProceComCiv;17/08/2023, 10:42:29;Minutar decisão Meta 2 - Saneamento TJ;Decorrido prazo de RODRIGO SOUZA DE OLIVEIRA em 19/12/2022 23:59.;digito 80-99;Indenização por Dano Moral;24/01/2024, 18:49:33
0000328-24.2015.8.05.0216;ProceComCiv;21/08/2023, 13:20:26;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 20-39;Rescisão / Resolução;21/08/2023, 13:20:26
8000014-34.2018.8.05.0216;ProceComCiv;06/09/2023, 09:11:32;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 20-39;Indenização por Dano Moral;06/09/2023, 09:11:32
8000521-29.2017.8.05.0216;MSCiv;06/09/2023, 10:36:45;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 20-39;Comercialização sem Restrições de Gêneros Alimentícios;06/09/2023, 10:36:45
0000316-20.2009.8.05.0216;ProceComCiv;13/09/2023, 12:44:23;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 20-39;Inclusão Indevida em Cadastro de Inadimplentes;13/09/2023, 12:44:23
0000799-74.2014.8.05.0216;ProceComCiv;21/09/2023, 11:27:01;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 60-79;Aposentadoria Rural (Art. 48/51);21/09/2023, 11:27:01
0001126-19.2014.8.05.0216;ProceComCiv;04/10/2023, 08:08:46;Minutar decisão Meta 2 - Saneamento TJ;Decorrido prazo de VANILSON BEZERRA DOS SANTOS em 14/08/2023 23:59.;digito 00-19;Direito de Imagem;04/10/2023, 18:26:58
8000959-89.2016.8.05.0216;ProceComCiv;06/10/2023, 07:50:06;Minutar decisão Meta 2 - Saneamento TJ;Juntada de Petição de petição;digito 80-99;Indenização por Dano Moral;07/11/2023, 11:59:32
0001654-53.2014.8.05.0216;CumSen;06/10/2023, 08:27:10;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 40-59;Juros;06/10/2023, 08:27:10
8000637-35.2017.8.05.0216;MSCiv;31/10/2023, 12:21:49;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 20-39;Anulação;31/10/2023, 12:21:49
8000131-25.2018.8.05.0216;ProcComIJ;07/11/2023, 10:13:48;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 20-39;Indenização por Dano Moral;07/11/2023, 10:13:48
0000787-60.2014.8.05.0216;ProSum;13/11/2023, 09:20:50;Minutar decisão Meta 2 - Saneamento TJ;Decorrido prazo de BANCO PANAMERICANO S/A em 03/10/2023 23:59.;digito 60-79;Indenização por Dano Moral;24/01/2024, 20:05:29
8000590-22.2021.8.05.0216;CumSen;06/12/2023, 11:20:23;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 20-39;Cumprimento Provisório de Sentença;06/12/2023, 11:20:23
8000291-16.2019.8.05.0216;AlEsp;18/12/2023, 12:54:43;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 00-19;Alimentos;18/12/2023, 12:54:43
0001529-85.2014.8.05.0216;ProceComCiv;09/01/2024, 08:10:20;Minutar decisão Meta 2 - Saneamento TJ;Decorrido prazo de TELEFONICA BRASIL S.A. em 23/01/2024 23:59.;digito 80-99;Indenização por Dano Material;28/01/2024, 04:06:29
8000672-24.2019.8.05.0216;Guarda;23/01/2024, 09:58:15;Minutar decisão Meta 2 - Saneamento TJ;Juntada de Petição de parecer do ministerio público;Criança, digito 20-39;Guarda;22/02/2024, 16:34:17
8000025-97.2017.8.05.0216;ProSum;23/01/2024, 10:21:11;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 80-99;Seguro;23/01/2024, 10:21:10
8000124-33.2018.8.05.0216;ProcComIJ;26/01/2024, 09:40:10;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 20-39;Indenização por Dano Moral;26/01/2024, 09:40:10
8000356-45.2018.8.05.0216;PJEC;29/01/2024, 14:21:29;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 40-59;Agência e Distribuição;29/01/2024, 14:21:29
8000782-91.2017.8.05.0216;AlvJud;31/01/2024, 10:20:25;Minutar decisão Meta 2 - Saneamento TJ;Decorrido prazo de VALMIR BARBOZA DO NASCIMENTO COSTA JUNIOR em 15/12/2023 23:59.;digito 80-99;Administração de herança;01/02/2024, 19:39:49
8000167-96.2020.8.05.0216;AlEsp;31/01/2024, 10:37:43;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 80-99;Família;31/01/2024, 10:37:43
8000156-04.2019.8.05.0216;ProceComCiv;05/02/2024, 08:58:30;Minutar decisão Meta 2 - Saneamento TJ;Juntada de Petição de petição;digito 00-19;Correção Monetária;13/02/2024, 11:38:32
8000278-22.2016.8.05.0216;ExeAli;05/02/2024, 10:15:38;Minutar decisão Meta 2 - Saneamento TJ;Juntada de Petição de outros documentos;digito 20-39;Alimentos;07/02/2024, 09:28:28
0000290-56.2008.8.05.0216;ProceComCiv;07/02/2024, 11:08:36;Minutar decisão Meta 2 - Saneamento TJ;Decorrido prazo de DISTRIBUIDORA DE FRUTAS DO CARROCA LTDA - EPP em 29/01/2024 23:59.;digito 40-59;Liminar;24/02/2024, 05:41:45
0000229-54.2015.8.05.0216;ProceComCiv;07/02/2024, 11:48:31;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 40-59;Reconhecimento / Dissolução;07/02/2024, 11:48:31
0000603-75.2012.8.05.0216;BusApr;06/05/2024, 14:37:06;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 60-79;Cédula de Crédito Bancário;06/05/2024, 14:37:06
0001271-75.2014.8.05.0216;Invent;10/05/2024, 08:18:38;Minutar decisão Meta 2 - Saneamento TJ;Decorrido prazo de ORLANDO ALVES DOS SANTOS em 10/05/2024 23:59.;digito 60-79;Inventário e Partilha;21/05/2024, 09:29:35
8000140-55.2016.8.05.0216;ProceComCiv;29/05/2024, 10:22:07;Minutar decisão Meta 2 - Saneamento TJ;Decorrido prazo de BANCO DO BRASIL SA em 23/04/2024 23:59.; INCLUI  em pauta de audiência UNA de CONCILIAÇÃO e INSTRUÇÃO., digito 40-59;Confusão;29/05/2024, 20:08:48
8000160-75.2018.8.05.0216;Interd;29/05/2024, 14:08:54;Minutar decisão Meta 2 - Saneamento TJ;Decorrido prazo de JULIA VIEIRA DE SOUZA em 07/05/2024 23:59.;digito 60-79, Idoso ou Vulnerável;Tutela e Curatela;29/05/2024, 22:37:26
0000040-52.2010.8.05.0216;Usucap;04/06/2024, 10:43:39;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 40-59;Usucapião Especial (Constitucional);04/06/2024, 10:43:39
8000404-38.2017.8.05.0216;Monito;04/06/2024, 11:12:24;Minutar decisão Meta 2 - Saneamento TJ;Decorrido prazo de MARIA DE LOURDES SANTOS em 09/05/2024 23:59.;digito 20-39;Cédula de Crédito Bancário;04/06/2024, 21:06:35
0000639-20.2012.8.05.0216;ProceComCiv;11/06/2024, 14:16:01;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 20-39;Esbulho / Turbação / Ameaça;11/06/2024, 14:16:01
0000092-53.2007.8.05.0216;ExcInc;14/06/2024, 15:02:29;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 40-59, UNIJUD;Exceção de Incompetência Territorial;14/06/2024, 15:02:29
0000897-30.2012.8.05.0216;ProceComCiv;20/06/2024, 12:16:43;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 20-39;Esbulho / Turbação / Ameaça;20/06/2024, 12:16:43
8000465-25.2019.8.05.0216;ProceComCiv;27/06/2024, 10:10:28;Minutar decisão Meta 2 - Saneamento TJ;Decorrido prazo de STEFFANI PEREIRA DO NASCIMENTO em 02/05/2024 23:59.;digito 20-39;Indenização por Dano Moral;27/06/2024, 23:50:55
8000549-60.2018.8.05.0216;PJEC;04/07/2024, 11:35:15;Minutar decisão Meta 2 - Saneamento TJ;Decorrido prazo de MIGUEL NERY SANTOS em 10/07/2024 23:59.;digito 60-79;Inclusão Indevida em Cadastro de Inadimplentes;13/07/2024, 04:06:22
8000262-34.2017.8.05.0216;PJEC;10/07/2024, 13:13:53;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;AGUARDANDO PAGAMENTO DE CUSTAS, digito 20-39;Prestação de Serviços;10/07/2024, 13:13:53
0000858-62.2014.8.05.0216;ACIA;10/07/2024, 13:32:50;Minutar decisão Meta 2 - Saneamento TJ;Conclusos para decisão;digito 60-79, IMPROBIDADE ADMINISTRATIVA;Violação dos Princípios Administrativos;10/07/2024, 13:32:50
8001600-96.2024.8.05.0216;PJEC;27/08/2024, 22:37:11;Minutar decisão urgente;Autos incluídos no Juízo 100% Digital;digito 80-99, Juízo 100% digital;Inclusão Indevida em Cadastro de Inadimplentes;27/08/2024, 22:37:11
8001601-81.2024.8.05.0216;PJEC;27/08/2024, 22:56:08;Minutar decisão urgente;Autos incluídos no Juízo 100% Digital;digito 80-99, Juízo 100% digital;Inclusão Indevida em Cadastro de Inadimplentes;27/08/2024, 22:56:08
8001602-66.2024.8.05.0216;PJEC;27/08/2024, 23:16:18;Minutar decisão urgente;Autos incluídos no Juízo 100% Digital;digito 60-79, Juízo 100% digital;Inclusão Indevida em Cadastro de Inadimplentes;27/08/2024, 23:16:18
8000345-45.2020.8.05.0216;ExFis;07/08/2024, 09:35:59;Minutar decisão;Conclusos para decisão;digito 40-59;Dívida Ativa não-tributária;07/08/2024, 09:35:59
8001521-54.2023.8.05.0216;ExFis;15/08/2024, 09:46:34;Minutar decisão;Decorrido prazo de ESTADO DA BAHIA em 12/08/2024 23:59.;digito 40-59;Dívida Ativa (Execução Fiscal);18/08/2024, 02:38:58
8000261-78.2019.8.05.0216;ExFis;17/08/2024, 23:01:47;Minutar decisão;Conclusos para decisão;digito 60-79;DIREITO TRIBUTÁRIO;17/08/2024, 23:01:47
8000622-66.2017.8.05.0216;ProceComCiv;07/08/2023, 14:23:28;Minutar despacho Meta 2 - Saneamento TJ;Juntada de Petição de substabelecimento;digito 60-79;Reconhecimento / Dissolução;11/04/2024, 10:40:35
0000445-25.2009.8.05.0216;ExTiEx;21/08/2023, 09:29:42;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;digito 20-39;Dívida Ativa (Execução Fiscal);21/08/2023, 09:29:42
0000434-25.2011.8.05.0216;ProceComCiv;23/08/2023, 10:14:54;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;Aud. Conciliação, digito 20-39;Investigação de Paternidade;23/08/2023, 10:14:54
0001445-31.2007.8.05.0216;ProceComCiv;19/09/2023, 10:33:55;Minutar despacho Meta 2 - Saneamento TJ;Expedição de Certidão.;digito 20-39;Direito de Imagem;18/06/2024, 10:05:05
8000873-21.2016.8.05.0216;Invent;21/09/2023, 09:04:00;Minutar despacho Meta 2 - Saneamento TJ;Juntada de Petição de petição;digito 20-39;Inventário e Partilha;12/08/2024, 13:42:29
0000497-21.2009.8.05.0216;LiPrAr;22/09/2023, 08:51:01;Minutar despacho Meta 2 - Saneamento TJ;Decorrido prazo de CESE-CENTRO DE ENSINO DE SAÚDE EM ENFERMAGEM   em 06/10/2023 23:59.;digito 20-39;Correção Monetária;07/10/2023, 11:41:39
0000562-79.2010.8.05.0216;ProceComCiv;27/09/2023, 08:50:06;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;digito 60-79;Contratos Bancários;27/09/2023, 08:50:06
0000499-20.2011.8.05.0216;Invent;28/09/2023, 10:35:55;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;digito 20-39;Inventário e Partilha;28/09/2023, 10:35:55
0000763-71.2010.8.05.0216;MSCiv;29/09/2023, 10:08:07;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;digito 60-79;Prova Pré-constituída;29/09/2023, 10:08:07
0000251-20.2012.8.05.0216;Interd;29/09/2023, 10:08:41;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;digito 20-39, Idoso ou Vulnerável;Interdição;29/09/2023, 10:08:41
0001314-46.2013.8.05.0216;Interd;29/09/2023, 10:09:19;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;digito 40-59, Idoso ou Vulnerável;Interdição;29/09/2023, 10:09:19
0001526-67.2013.8.05.0216;Invent;29/09/2023, 10:09:51;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;ADOCAO, digito 60-79, Urgente;Adoção de Maior;29/09/2023, 10:09:51
0000948-41.2012.8.05.0216;ExTiEx;29/09/2023, 10:10:25;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;digito 40-59;Pagamento;29/09/2023, 10:10:25
0001151-03.2012.8.05.0216;ProceComCiv;29/09/2023, 10:10:55;Minutar despacho Meta 2 - Saneamento TJ;Publicado Ato Ordinatório em 02/10/2023.;digito 00-19;Inclusão Indevida em Cadastro de Inadimplentes;03/10/2023, 03:09:49
0001396-14.2012.8.05.0216;EE;29/09/2023, 10:12:26;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;digito 00-19;Efeito Suspensivo / Impugnação / Embargos à Execução;29/09/2023, 10:12:26
0000162-60.2013.8.05.0216;ProceComCiv;29/09/2023, 10:13:04;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;digito 60-79;Inclusão Indevida em Cadastro de Inadimplentes;29/09/2023, 10:13:04
0000097-31.2014.8.05.0216;Invent;16/10/2023, 10:41:34;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;digito 20-39;Inventário e Partilha;16/10/2023, 10:41:34
0000854-30.2011.8.05.0216;ProceComCiv;16/10/2023, 11:30:18;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;digito 20-39, Pensão INSS;Pensão por Morte (Art. 74/9);16/10/2023, 11:30:18
0000694-34.2013.8.05.0216;ProceComCiv;26/10/2023, 09:18:32;Minutar despacho Meta 2 - Saneamento TJ;Juntada de Petição de pedido de utilização sisbajud;digito 20-39;Direito de Imagem;27/11/2023, 20:31:36
0000701-26.2013.8.05.0216;ProceComCiv;26/10/2023, 09:37:02;Minutar despacho Meta 2 - Saneamento TJ;Juntada de Petição de pedido de utilização sisbajud;digito 20-39;Direito de Imagem;28/11/2023, 14:51:23
0000707-33.2013.8.05.0216;ProceComCiv;26/10/2023, 09:45:07;Minutar despacho Meta 2 - Saneamento TJ;Juntada de Petição de pedido de utilização sisbajud;digito 20-39;Direito de Imagem;28/11/2023, 16:18:44
0001592-13.2014.8.05.0216;ProceComCiv;26/10/2023, 13:45:19;Minutar despacho Meta 2 - Saneamento TJ;Decorrido prazo de ANA MARIA LIMA SOUZA em 16/10/2023 23:59.;digito 00-19;Prazo de Validade;27/10/2023, 04:47:21
0000652-14.2015.8.05.0216;ExTiEx;26/10/2023, 13:51:38;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;digito 00-19;Dívida Ativa (Execução Fiscal);26/10/2023, 13:51:38
0001622-19.2012.8.05.0216;ProceComCiv;26/10/2023, 14:16:16;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;digito 00-19;Direito de Imagem;26/10/2023, 14:16:16
0000252-05.2012.8.05.0216;ExTiEx;27/10/2023, 10:51:17;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;digito 00-19;Cheque;27/10/2023, 10:51:17
0001261-31.2014.8.05.0216;ProceComCiv;30/10/2023, 11:49:10;Minutar despacho Meta 2 - Saneamento TJ;Decorrido prazo de JOSE CARLOS DE SOUSA MACHADO em 13/02/2023 23:59.;digito 20-39;Inclusão Indevida em Cadastro de Inadimplentes;25/01/2024, 03:13:58
8000763-17.2019.8.05.0216;Interd;10/11/2023, 12:00:49;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;digito 00-19, Idoso ou Vulnerável;Família;10/11/2023, 12:00:49
8000022-16.2015.8.05.0216;BusApr;10/11/2023, 12:19:06;Minutar despacho Meta 2 - Saneamento TJ;Juntada de Petição de petição;digito 00-19;Alienação Fiduciária;27/12/2023, 12:10:32
8000266-08.2016.8.05.0216;DivLit;10/11/2023, 12:22:54;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;digito 00-19;Dissolução;10/11/2023, 12:22:54
8000319-18.2018.8.05.0216;BAAF;10/11/2023, 13:37:51;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;digito 00-19;Alienação Fiduciária;10/11/2023, 13:37:51
8000403-19.2018.8.05.0216;ProceComCiv;10/11/2023, 13:43:56;Minutar despacho Meta 2 - Saneamento TJ;Juntada de Petição de petição;digito 00-19;Obrigação de Fazer / Não Fazer;14/11/2023, 15:27:45
0000101-59.2000.8.05.0216;ProceComCiv;22/11/2023, 11:33:41;Minutar despacho Meta 2 - Saneamento TJ;Conclusos para despacho;digito 40-59;Nota Promissória;22/11/2023, 11:33:41
8000682-39.2017.8.05.0216;Interd;27/11/2023, 11:20:51;Minutar despacho Meta 2 - Saneamento TJ;Decorrido prazo de VANIA MENDES DE SANTANA em 23/11/2023 23:59.;digito 20-39, Idoso ou Vulnerável;Relações de Parentesco;19/01/2024, 19:23:19
